Ride ID,Timestamp,Ride Duration (minutes),Distance Traveled (km),Battery Start Percentage (%),Battery End Percentage (%),Average Speed (km/h),Elevation (%),Temperature (°C),Traffic,Load Weight (kg),Route Type,Energy Consumed (Wh),Battery Health Status,Efficiency (Wh/km),Range Estimation (km)
1057,2025-07-05 15:16:00,212.8361689267011,34.42205103902956,50,96,26.18102944532589,6.0,10.498318870875122,Medium,45.73281709240983,Urban,725.2796168805071,Healthy,21.632480991500746,133.3653049757954
4251,2025-11-26 05:05:00,287.63743752063937,90.70558508203315,75,57,27.27929839487224,8.0,8.412408368345739,Medium,101.51746908158196,Rural,1993.6296974280915,Healthy,22.366794662107196,78.84981221352272
9507,2025-03-10 23:47:00,141.1062870153161,14.296313793974461,92,89,20.30123429378366,2.3,-4.610209376007599,High,186.6050256983625,Rural,655.838779032184,Healthy,46.394975001092895,113.51047689947455
9959,2025-10-29 08:34:00,142.30445267812732,56.51361334636193,53,50,42.17974673144847,-9.4,27.739372877065033,High,94.25154291038741,Rural,1369.19904245923,Aging,27.85718828507018,66.81182086572835
4834,2025-05-06 17:32:00,102.51419298074467,17.977204499621987,10,33,49.592078167728715,12.9,10.483714709577029,Medium,236.5771885545272,Rural,864.8321377953939,Degraded,70.04563075806732,38.4766749646127
1002,2025-03-26 07:59:00,19.601931598406754,81.36850827666414,56,76,11.287671087632816,3.1,-1.1655602316248361,High,33.70324631307937,Urban,1757.0850837748667,Aging,26.00423352356603,104.3755995597918
3471,2025-06-18 00:11:00,245.99696454423005,27.842778926607505,71,88,26.609480012851808,-8.1,35.44570676158603,Medium,52.7230588647252,Urban,658.5635243013163,Healthy,23.993269212831418,121.4416319930185
8427,2025-08-12 04:56:00,195.7902703432842,89.11880681478463,73,93,28.081482777908946,-7.3,42.3271369796819,High,171.5982617196079,Urban,2000.0,Degraded,33.35439663311023,124.21199229388841
309,2025-02-24 07:19:00,12.803764446969563,98.23768724787315,75,73,25.548348212509215,-0.4,43.882580316237586,Medium,207.8681579380472,Rural,2000.0,Aging,24.287667644977546,101.22757296412114
4112,2025-11-12 21:54:00,48.92892673152973,46.132483208023814,62,52,32.08227191584317,-3.1,25.341054195713255,High,24.33436225263624,Urban,975.0763758832824,Healthy,21.512914378388757,72.26043915543256
2311,2025-01-30 03:44:00,30.723488942176868,99.06948195792798,65,55,18.211196276359885,2.0,26.534994620610018,Medium,160.77573645567418,Hilly,2000.0,Healthy,20.583152045972483,77.82214287611298
5191,2025-07-15 21:16:00,230.6474940721208,33.00828054825025,62,75,28.849247596693903,6.2,44.21350220589383,Medium,215.17128473794457,Hilly,1114.3145040295508,Degraded,49.57690208796482,93.73884718172764
4639,2025-08-09 21:06:00,145.55435179029146,64.08461089719923,56,62,20.913218774223978,-0.2,-1.564322957953436,High,27.19304816005219,Urban,1379.7639885884369,Healthy,20.79443754848354,86.33785847149298
3890,2025-05-01 19:05:00,150.8511074723176,74.00508754128393,72,58,19.833353450126577,5.9,40.16061870854481,Low,143.1019373708968,Hilly,1705.6718384039652,Healthy,23.1761093501411,79.87672694533266
5822,2025-09-24 17:04:00,68.97304757549713,39.18613648821006,97,88,24.52658095801601,-4.6,-2.3867903114326996,High,59.653346349806704,Urban,929.9944437053005,Healthy,23.57118004879208,122.1362244866883
1062,2025-12-13 16:25:00,209.46213506976892,61.733203378897485,32,19,12.847222947239182,-7.0,31.619989809028358,Low,197.55117873200174,Urban,1666.6570981980817,Aging,32.57590102215582,25.633824417183348
7173,2025-06-03 14:55:00,285.364969455644,29.297566622426952,37,91,22.962330703284106,-0.5,49.9,Medium,70.81232078331897,Urban,759.0002704888126,Degraded,39.72300192116307,118.60404633595093
9577,2025-10-21 01:18:00,156.3395713877191,20.09639160466131,79,92,25.283598541265587,6.5,41.846474905233485,High,136.53503669506543,Urban,665.7517098857419,Degraded,50.32764172808702,114.67235834971083
5936,2025-11-23 04:57:00,138.31330681863153,38.83849704868753,45,28,22.929710776517847,5.1,28.49493257903286,Medium,213.52020560683434,Rural,1201.3072207413145,Degraded,46.99968534890157,35.01241925389343
8355,2025-01-27 05:54:00,246.04296996470626,0.469021350852439,83,75,20.581211093221768,14.8,46.29614919183488,High,175.73613395488445,Rural,362.4271058252748,Healthy,298.8346682609813,0.1
9726,2025-07-19 10:15:00,291.12565832411906,98.20646854772458,80,92,39.09820773706164,7.2,26.858686408210172,Medium,213.31070853086212,Hilly,2000.0,Aging,24.460644626977523,127.05135740177234
9471,2025-09-04 23:21:00,133.61154153354767,92.0804180824704,76,70,40.99183355858189,14.5,-6.117914968428795,High,109.0070398992323,Rural,2000.0,Degraded,32.37075702747145,93.73055477940906
694,2025-10-16 02:07:00,259.13022113166676,12.087163527276752,38,79,28.585138979718746,-7.6,46.389916727518546,Medium,178.3768128418366,Urban,569.8679363316833,Healthy,48.058585087859115,99.88124655539247
7145,2025-04-09 15:02:00,136.03770039932272,50.616869603365075,99,92,21.265295386544626,13.0,7.340895777214527,Medium,225.24532054517877,Urban,1480.1782346078523,Aging,34.69589907739895,121.2660565365424
1194,2025-08-25 09:39:00,204.96911790006993,92.58611451043818,21,85,28.13203433284204,8.6,4.234417867072089,High,144.94802115670393,Urban,2000.0,Healthy,21.70970122738274,117.88223327237151
7119,2025-10-12 13:34:00,252.90655192091901,99.9,83,68,22.26841637214696,11.9,28.65148426531757,Low,76.01322838830488,Rural,2000.0,Healthy,18.64730768417855,95.27296623746192
3699,2025-01-07 11:01:00,85.18436657365876,60.94181622608741,63,76,41.39235128055628,-6.1,15.485966093767944,High,248.9947708671361,Rural,1735.7111522087237,Healthy,28.075076008498126,103.14052402078745
2997,2025-09-29 08:58:00,204.43469233253123,85.5363532782538,46,91,18.006496157193396,1.2,15.040065981312246,Low,236.35822690377574,Urban,2000.0,Healthy,23.413281101874947,126.69542470502957
454,2025-08-22 00:16:00,99.93127574268615,9.70305866439886,60,94,38.9480471252798,3.6,6.543863375669426,High,4.941607737111801,Urban,197.27496051444356,Degraded,30.898377648792906,125.98634823480195
9834,2025-04-29 23:14:00,263.085432719064,58.50601933077501,65,54,44.919056518224664,4.3,14.878449370599258,Medium,190.23190145780865,Rural,1516.3398653091042,Healthy,25.365581589859087,73.83338756619627
2738,2025-03-30 15:53:00,113.04093706969316,45.79052430100306,33,28,30.87559266386367,10.4,41.54040342674211,Medium,150.18831877430836,Urban,1211.885167917763,Healthy,25.956571950353084,38.9157469303888
5337,2025-12-10 13:42:00,106.00211492949708,3.158170009874416,64,63,32.49391753423636,9.1,27.39593669472864,Medium,1.035915414866753,Urban,84.26493072977439,Aging,35.889433355447046,83.08097183636347
902,2025-09-10 18:17:00,134.88024903898912,8.41129247591465,94,78,49.516451423864474,-6.4,10.392741891266175,Medium,103.31723530521185,Rural,369.9461261037727,Healthy,42.56672433691339,101.87147703082127
6333,2025-10-24 20:38:00,34.58620488967564,88.41999400915462,33,17,21.031430553563006,4.9,17.53896336807977,Medium,113.97427376385565,Rural,2000.0,Aging,27.192671797334963,23.91665997569495
5740,2025-10-11 17:41:00,250.79529103630892,0.40803393486497563,44,78,19.45520544431011,0.1,49.9,Medium,236.57093613722165,Urban,470.8293605892012,Healthy,299.9,0.21343432498032858
4408,2025-10-11 13:23:00,100.801402341927,69.61448766656721,67,75,48.46244061257024,14.8,49.9,High,172.10802219850643,Rural,1721.76557150661,Healthy,25.064225838289506,102.96779760948029
1957,2025-11-03 18:00:00,291.7579407527076,98.37631405148971,53,44,45.09565362939769,-9.6,47.50136070758866,High,215.50467984239026,Hilly,2000.0,Healthy,19.994310843597642,62.16377245037252
1514,2025-04-11 13:46:00,121.84944815220535,47.74358820483172,43,26,41.245795059356226,-4.6,19.776640336036746,Medium,73.35702363321074,Rural,1096.5069690979503,Healthy,22.596855006114364,36.00803492793834
2604,2025-11-03 19:10:00,202.56980749461025,78.22817486981221,53,98,17.181714427533365,7.5,24.809321152191526,Medium,44.57167767419315,Urban,1672.6379630635486,Healthy,21.653195287558223,136.9082697182043
3232,2025-10-30 01:28:00,236.2854452553466,65.0235849576298,55,39,34.0269593949291,6.0,46.26816869041466,Medium,213.07988285208302,Urban,1707.434334887815,Aging,31.65377878123373,52.387794248204436
4735,2025-04-10 06:49:00,299.0,92.50257381022621,95,91,35.243425760794565,-9.3,32.420542954997,High,106.55654121203116,Urban,2000.0,Healthy,21.64517111990197,126.60111453598005
8732,2025-05-13 03:47:00,44.99049189604865,30.370204389631436,16,56,18.41046315537129,7.2,49.26000676591813,Medium,6.079160110935292,Urban,580.6693131990761,Healthy,18.91022329867974,78.3872714589909
6991,2025-07-08 06:45:00,264.70846128071554,33.08026511252112,42,41,28.63849819325074,2.2,20.514567649128892,High,247.33206766456723,Rural,1194.8104039754855,Aging,42.24318356251755,52.56308431854422
4503,2025-01-23 12:07:00,38.121669724661345,60.372621926775174,99,85,11.664227328101113,-6.4,20.52940131779026,Medium,190.49404411832018,Urban,1620.692345656525,Aging,32.33493482144298,115.06329415900319
5338,2025-12-09 03:46:00,19.416110224366033,62.61235822599191,25,18,36.78691904956075,-8.7,0.8691248153810378,High,67.00684498352035,Urban,1401.4255691339445,Healthy,21.61935875539221,24.644327325779127
9215,2025-05-15 06:03:00,233.38543259694347,58.09668972596208,50,49,37.45015194119963,12.8,21.43546067135372,High,240.08472865540145,Urban,1590.135689686707,Healthy,28.372232791109766,67.58806187557276
345,2025-05-20 22:54:00,194.4103154391837,56.397831086853046,71,58,40.26688548997472,-7.4,6.755776954330675,Medium,48.49204779818625,Hilly,1192.190470621283,Aging,25.333661235602598,79.6783668152563
7883,2025-02-04 19:23:00,161.76417774993635,25.337379511255076,76,70,29.432865401801138,-4.9,4.508079130457658,High,249.9,Urban,960.471117300408,Healthy,37.22639181183348,91.7442280370147
9101,2025-11-15 01:51:00,37.0062962003909,35.888186963551,91,84,25.239578407922597,0.1,27.230195241451074,Low,51.18382517989375,Urban,818.0273962171366,Healthy,22.319059163051822,116.00369241232454
2575,2025-04-27 03:52:00,149.4415548885736,52.046910321093655,22,60,22.927668671351814,14.6,31.211065273019322,Low,101.25508904556581,Hilly,1269.1914183795202,Healthy,24.13307203199463,83.64572777220624
8047,2025-05-09 22:34:00,56.73427272432039,58.26549618138827,17,44,26.413456475514696,6.6,43.88576126543806,Low,222.4706838013491,Urban,1617.5226311308684,Healthy,27.279250817743172,60.735323268592666
3674,2025-09-08 00:37:00,93.62154648479736,43.3621552500541,88,77,43.195689967909225,-7.1,33.67342574997853,Medium,55.38772032247793,Rural,969.3300847138738,Healthy,22.018403523421163,107.34089341995211
6841,2025-01-21 12:17:00,41.95696515360456,69.2042521998059,85,82,36.36546944043573,-9.6,41.27077475528948,Medium,200.88781061585152,Urban,1825.52262228511,Aging,32.98228865065166,108.80900905689803
9418,2025-01-19 21:42:00,159.77496720250878,24.52511384958284,63,54,32.52410469449818,-0.4,40.9902263756462,High,220.20865011403907,Urban,909.9355700781496,Aging,45.206619919824085,69.35628337457076
4487,2025-02-15 03:57:00,148.40273853011698,37.451918540769526,38,76,22.800366557608804,0.2,-0.1199961247068162,Low,54.115264805838514,Hilly,897.6468377045024,Healthy,23.180034188867406,104.66144939557408
6326,2025-05-13 01:03:00,277.80367278801,81.24941797876772,35,93,38.316220042177406,10.5,-6.924062387638434,Medium,54.16928709504082,Urban,1752.8506796735378,Healthy,21.44073557947979,130.08468624853094
3466,2025-05-18 13:05:00,244.52856111310945,37.918982567997865,83,70,24.909243569661545,13.9,42.10094359714574,Medium,178.49096050634702,Urban,1097.0835641367655,Healthy,29.81884313686232,94.28914551118339
4395,2025-12-06 02:06:00,28.992345075413503,38.379179784173495,89,85,35.013858793506614,4.9,46.32077530937259,Medium,31.174171518159973,Hilly,783.6942089402847,Healthy,20.49403410887351,118.06304767618137
4892,2025-08-29 05:38:00,106.51457781866281,2.3929587114563655,93,82,38.85037796114888,-5.2,-6.713431988978549,Low,186.65243497734934,Urban,400.5093535974545,Degraded,224.2071835096763,31.047187533066626
4255,2025-07-03 16:51:00,100.76698174906588,26.117162541204937,65,48,24.117305602778245,-7.2,-7.687905490169599,Low,94.86817836873531,Hilly,714.9040529639926,Aging,31.896514790548057,64.11174853469697
6670,2025-06-15 22:19:00,113.0531926665231,39.153728855432185,89,80,33.43620870840922,2.8,25.056943674326174,Medium,77.96954447181557,Hilly,942.597893197831,Degraded,36.51280886957193,105.51839445004495
7973,2025-07-25 13:15:00,288.83719447392576,73.64217551206059,35,51,49.72516714123542,1.4,14.548669478162225,Low,156.52254862892107,Rural,1824.376780753563,Healthy,24.03140038051824,70.82866050198346
6712,2025-02-03 03:23:00,34.574296782869844,43.58502483590776,94,96,42.52724394634876,-3.6,1.984770205109143,Medium,90.5863019793715,Rural,1051.9066091805705,Aging,29.141274122082525,130.39136888530393
2134,2025-12-03 13:52:00,43.32795038826488,17.936002734526348,17,91,29.191491540953102,-8.5,22.561919633163726,Medium,153.7300601959925,Rural,628.9594825677439,Aging,44.249528149737046,115.49382053890899
6686,2025-10-05 07:59:00,106.89884326342477,30.096324051630845,26,76,38.099240529354766,-5.1,5.595180709876033,High,225.63027831779178,Urban,997.3370754155588,Healthy,34.05962051311671,100.86296138381766
7967,2025-10-13 18:30:00,140.90717051166808,76.45345589724408,19,68,23.108251588458007,-4.7,7.019042252859746,Medium,240.4351959002152,Urban,2000.0,Healthy,26.19854228224288,93.49672718580447
7282,2025-02-21 12:29:00,74.6881155196521,20.927103931187336,18,95,40.76093636896829,10.9,35.50477961489836,Medium,178.790468913502,Hilly,777.4322207407008,Aging,44.76057774780304,121.02033167196534
5340,2025-07-19 07:10:00,155.67023052589516,22.302801606843264,65,55,35.00880873186135,0.0,-0.9697555088271514,Low,133.2133619574444,Hilly,714.2517340816421,Healthy,33.21818335499961,72.90326977082894
3788,2025-04-20 17:41:00,260.26824252593394,53.47704033547641,44,84,37.0024465020827,0.0,-4.2093891828897,Medium,31.33027993904591,Urban,1123.6442520176715,Healthy,21.01454231988657,117.18725250559346
4930,2025-03-20 18:02:00,201.5394404042276,86.45884321453185,31,12,11.683640118905334,7.8,33.90467168780494,High,192.99007507361807,Urban,2000.0,Healthy,22.55666162921777,17.274265987274735
171,2025-07-29 10:45:00,239.34011018023836,32.28452341751202,65,99,14.317860362228023,12.6,9.603273983318317,Low,130.4702581674231,Urban,871.7401489316903,Aging,32.390131777424486,132.30416941256183
1542,2025-09-30 00:26:00,276.7793945922484,57.81108372379433,45,43,39.13007240467475,-7.5,-1.6842912632667246,Low,165.00604652208804,Hilly,1443.947020086171,Healthy,24.887411578234712,59.07501842826291
4122,2025-02-10 07:58:00,77.67610133943357,86.984570461388,91,99,44.132558053210715,-7.5,23.456734970154834,Medium,5.335959679948327,Hilly,1768.7674627159429,Healthy,20.73781132700683,139.1348689936431
3860,2025-10-19 00:44:00,238.55187231090315,55.08530542438311,99,86,24.928811767834,9.4,38.853448145459254,Low,41.168982389079275,Urban,1212.837617252576,Healthy,22.019926892154153,119.33299070653061
3579,2025-05-17 17:03:00,249.12066096745838,87.50951780568363,64,74,35.1787145623444,-9.1,12.82691707875111,Medium,122.23671240997366,Hilly,1988.7088150439276,Healthy,22.87738313443337,103.29385173204179
5412,2025-07-16 05:20:00,25.49366725829455,47.12817068128121,83,67,16.058091829091964,9.5,0.5834334331598265,Medium,151.2840657229217,Urban,1215.9645295515545,Healthy,26.04669100327758,91.94609179907692
5941,2025-06-05 16:06:00,17.590889658383265,39.402099122021774,26,11,11.315731314723877,-6.3,12.923942106778544,Low,140.0135207448934,Urban,1098.5854503905714,Degraded,42.83802870675601,13.615994476356672
1437,2025-01-31 18:27:00,97.1169240128948,2.6695357812688343,55,95,16.92240011490497,14.0,1.306188326961923,Medium,154.02090072504276,Hilly,384.47511532621775,Aging,180.4810029881541,57.359785953434624
7192,2025-04-22 10:06:00,126.95045284987937,25.796750898229657,97,87,22.95811733123669,9.7,35.79195930330374,Low,35.78649903860923,Urban,653.2584162408062,Healthy,24.55650152238624,119.47384068391007
8958,2025-10-03 16:39:00,144.59379882553128,13.478811889854672,56,77,37.712910471598576,13.5,5.615880952249812,High,146.80717610413848,Rural,541.9247185581656,Aging,51.200997889105615,95.58090013794107
8122,2025-10-20 18:03:00,178.7493829461049,49.81955354804812,79,61,34.86496312059215,8.7,3.47334242804734,Low,239.07651729853382,Urban,1477.8202538875923,Aging,36.71194554170484,79.5193655780701
8399,2025-08-10 05:32:00,84.04587624222418,89.12092074919104,77,92,38.73965324231188,7.6,19.786719710049017,Medium,26.121592621171466,Hilly,1846.2775990121247,Healthy,21.153497661789597,128.47289564383658
7143,2025-07-28 11:28:00,143.57651932584085,76.41880042869907,75,66,21.50378179285568,-8.7,44.444438116792114,High,190.62046675155563,Hilly,1932.9377800047575,Healthy,24.937824843129707,89.86089209522636
3662,2025-02-02 03:54:00,57.8579224510356,70.12325581116804,69,58,17.728304807476828,8.5,11.77043539567314,Medium,173.0980221041331,Urban,1768.4327895599858,Healthy,25.418940029408347,80.11506115606771
7170,2025-03-12 16:01:00,278.75349953267056,93.3183440053652,42,33,31.86362111535458,-6.4,27.34342132974429,Medium,13.9077689969185,Hilly,1929.6810367592363,Aging,24.724282864912897,45.532191587299145
8237,2025-11-13 03:42:00,137.26293393397896,43.34480159812202,15,59,39.77298946533271,6.8,-6.036359438283965,High,246.7469534758162,Urban,1336.764948621273,Healthy,30.789778988186175,79.13807935688047
8611,2025-08-27 08:59:00,120.65215256140146,20.82202426520588,90,76,27.86669206771987,12.0,13.063959037378629,Medium,245.00270634860934,Urban,921.199927141186,Healthy,46.946390987084655,95.86455428888239
9920,2025-03-17 08:20:00,219.39449190011877,27.625248149460752,94,92,34.36785302086558,-0.1,23.162193626808527,High,194.2455048136237,Rural,903.0873690304736,Healthy,32.864141559612236,122.852795022048
8778,2025-05-22 22:40:00,273.54099240462494,50.286145954561015,83,90,21.30313381665756,-7.8,47.856945156837185,Medium,176.0201710901134,Urban,1293.8864884699055,Aging,31.399265671004176,120.5778687145979
7522,2025-07-29 12:50:00,119.0078091669748,17.281385856280615,56,46,32.28288456597279,2.0,30.023082498938972,Medium,191.06247765278601,Urban,697.6185000633528,Healthy,39.38099362316772,59.78729320040372
1009,2025-09-18 00:37:00,17.37824417715805,41.01839513297869,14,60,44.92522700082748,0.3,6.991256531848938,Medium,146.33041434349295,Rural,1085.9022245620483,Healthy,25.522698506124655,80.66155506396196
2153,2025-07-16 10:34:00,242.43119673619137,81.42413960537097,78,89,38.812832916019694,13.8,6.065447854417018,High,76.82557445650946,Hilly,1811.5768789737265,Healthy,22.047911147547843,123.5847660171007
8000,2025-03-15 09:00:00,287.5553795858858,49.382676027159185,37,24,37.08587373593069,-2.6,48.453930318852244,Medium,34.387522027361435,Hilly,1091.1107486019089,Healthy,22.38141816224673,34.13934212857104
1528,2025-06-21 03:24:00,1.2568000532848582,74.03452330845278,41,56,14.821917593916329,-9.1,-3.169656461805489,Medium,62.21171672778226,Urban,1586.172302011869,Aging,25.81508852434126,76.95545924681207
5419,2025-10-06 20:06:00,98.37122945679631,97.70007179706154,62,46,36.953762321059266,-6.0,27.77244918486666,High,92.57494384095101,Rural,2000.0,Degraded,30.603032368622923,62.716806704917154
35,2025-04-19 01:38:00,177.75791302437563,99.9,80,62,24.785300676617684,0.2,13.52248507979599,High,19.540027364711396,Hilly,2000.0,Aging,24.521840915871064,86.38826045181274
4953,2025-09-05 04:15:00,12.423333798397127,90.32761681425688,22,90,32.70631151548587,-6.9,17.01645929333874,Medium,27.68009509218261,Hilly,1882.0989073082533,Healthy,20.156737197532777,125.65536387500585
2272,2025-09-23 09:08:00,280.37106592204555,16.98981539342742,100,85,15.957419638120163,9.7,4.725643481290638,Low,100.61328258050474,Urban,575.6663714798228,Healthy,34.90223163035443,111.67447468020339
1883,2025-11-06 04:09:00,183.29628363692368,31.592146212541543,33,34,39.99302552280715,-7.9,5.631950393087162,Medium,187.16550278378014,Hilly,1010.1114878886611,Healthy,31.80713701760267,45.27581750623817
6315,2025-11-11 18:45:00,249.5828384772542,72.39023492166702,30,32,37.33707870901828,11.9,21.660395954973108,Medium,89.02862802351467,Urban,1677.4277386851843,Aging,26.988580230250673,43.56717250604166
5506,2025-05-18 07:20:00,73.77031955022987,49.857829866489006,25,85,38.232029242251485,1.5,-4.7534970229417,Low,183.0540198524868,Rural,1364.0710978544823,Degraded,41.58539750799791,111.17327630697396
4703,2025-08-21 01:29:00,49.55946583166936,52.44084457119396,60,68,24.451906702455798,-3.2,-8.581263982338129,High,10.315252594316746,Hilly,1015.5112624411776,Healthy,19.93832590514109,94.80982751964677
9227,2025-05-28 00:08:00,174.32522504626806,92.9022435072574,74,75,36.97629670587486,-3.2,4.841206978688338,High,85.23382216486691,Rural,2000.0,Aging,26.023801950494363,102.89191018721769
649,2025-06-30 20:21:00,227.96172289741247,58.34225859055795,55,92,34.22760717065952,3.8,31.89261008640455,Medium,84.95525704356092,Urban,1291.139053563605,Healthy,22.445553811206345,128.20204496277498
1356,2025-04-10 10:48:00,92.09093312752925,45.06375491149322,99,86,28.15983679369951,-4.8,37.027506665695796,Medium,130.84663851539403,Hilly,1182.6216606040075,Healthy,26.418018782154995,118.10127813062127
7320,2025-02-15 03:05:00,24.978261525093068,33.29459021806399,41,25,16.7601000027713,14.0,8.695155062698529,Medium,96.76741161653887,Urban,830.2051785060704,Healthy,25.764762120422514,34.407390797672214
9437,2025-03-27 05:36:00,164.66114231512395,45.3280979331646,10,7,15.863655158440988,11.5,24.300733429240776,Medium,175.40766298523823,Urban,1268.8377762523005,Degraded,41.98760664762684,9.433737776714343
7348,2025-05-15 02:11:00,77.57214653427997,32.68030658475061,85,78,44.75467219699145,0.0,-0.5146608042667545,Low,193.5013838008117,Rural,1025.9667138729208,Healthy,31.1007867728705,103.58352143672079
6773,2025-09-29 23:18:00,222.83186641607173,62.7251945144553,67,71,37.73604341523497,5.9,20.630736581530126,Medium,196.92752534239276,Hilly,1705.208934606037,Degraded,40.310923778269846,91.4935984403215
1261,2025-09-01 10:52:00,223.2535101360677,77.1469052130375,61,60,16.945918874229584,-8.5,42.95438813668887,Medium,12.72050156883118,Hilly,1531.1223276251271,Aging,24.388429174503663,82.81480491957109
3750,2025-03-25 06:37:00,67.00624966095363,17.246412199334983,51,38,43.821968664255095,9.0,6.697419409492798,High,120.35987371921097,Hilly,633.9664023980883,Healthy,36.91138862625075,49.36621920123811
506,2025-03-14 20:00:00,77.24405829021839,92.26324699014503,22,15,34.63245164651938,-2.3,9.626643566976199,High,142.32444147070044,Hilly,2000.0,Aging,25.010820105351254,20.48593583960642
4013,2025-08-20 18:41:00,165.2513922134476,30.88439031740365,92,86,38.51589878482081,-2.2,-0.014003395252854434,Medium,200.36657007916887,Rural,1006.1949166758872,Aging,39.05560108844271,111.38039972640273
3636,2025-07-22 18:57:00,193.47492963019891,20.393878661323253,18,78,21.24005339002729,2.9,34.419714021096276,High,189.6308976692268,Urban,771.8425817920752,Aging,43.484467282386746,99.92258202451582
6226,2025-07-02 08:39:00,195.91860354696385,81.04168017745789,43,77,27.2169001758372,4.7,46.919681778331245,Medium,169.18715654477325,Urban,1982.4680184132508,Aging,29.248254512052977,103.44242316672121
3934,2025-05-07 23:04:00,4.623017705566662,33.9587410373632,31,23,29.799324859760233,-3.0,11.854750691412203,Medium,114.16417871068242,Urban,906.2340080958244,Healthy,27.22819509348758,31.37829715081417
4248,2025-06-30 18:53:00,196.65649295015024,68.36540079183636,88,69,48.68967684144592,-3.1,-5.64056829022965,High,63.66556662490296,Rural,1511.754396672299,Healthy,22.988895395578723,95.4104253479005
9012,2025-11-11 22:27:00,102.2100957714475,18.935391903269117,45,32,35.29177935581841,0.6,23.697314288958708,Medium,130.24390336439694,Hilly,633.8106410667641,Healthy,34.8136442887217,43.64920094694248
8880,2025-05-27 09:35:00,288.5633525684138,44.327004134470286,79,77,20.32118574153262,6.4,34.22963961423396,Medium,148.57595147518407,Urban,1192.6578588067891,Aging,32.0394605121199,103.7312598476056
8193,2025-04-24 17:49:00,113.29939719478095,72.74253101930417,59,56,39.962453717364696,-2.3,34.825679379401336,Medium,171.7489939099324,Urban,1772.9078889563757,Aging,29.91598131954939,76.03643192365544
3333,2025-11-22 20:33:00,239.1597623353915,20.98899122010946,12,53,22.449056158672537,-5.2,2.2791663573425707,High,76.49871698692787,Rural,537.3225866004111,Aging,29.945808272717674,71.54288155121209
6858,2025-05-28 17:53:00,178.762910912448,54.44275281958255,96,94,32.4053985179393,4.3,29.106375383983895,Medium,38.188607182581116,Rural,1212.9426162598284,Healthy,21.746707957414987,130.880503306641
5327,2025-02-14 07:44:00,174.96220599546072,75.3586222738655,100,97,24.497201455750613,-3.4,35.68772247920467,High,113.6179222832531,Rural,1749.4389396012157,Degraded,34.88663337643976,128.0323082819168
2816,2025-04-07 17:26:00,273.54543083530183,88.42812174024493,90,85,26.430535034909017,14.3,27.415730791249388,Low,63.56036276895966,Urban,1873.650078425708,Healthy,21.006254726682613,118.25210232465709
2424,2025-10-10 03:05:00,119.27573813761977,94.48101369378706,24,16,38.63113373631417,-2.9,9.232137602128564,Medium,186.10612698701735,Hilly,2000.0,Healthy,21.345231438774995,21.31278879370255
5324,2025-01-24 14:17:00,209.1806978027542,29.200538254350835,64,63,22.477889702119462,0.4,35.5029118373662,Medium,80.77191481729106,Urban,719.241885775761,Healthy,24.551228193289937,86.32495291331999
6988,2025-06-23 07:55:00,204.4968911072652,55.732980468024465,78,79,29.33948359094889,-9.5,26.800580493360435,Low,173.3307304019944,Rural,1453.8570624983718,Degraded,39.860211617013256,102.62815615702551
6544,2025-10-03 16:18:00,213.1513177326195,52.645905071636925,21,41,32.37736351480342,12.3,44.06681928092991,Medium,50.67951813236587,Urban,1153.1313684411843,Aging,26.036613440045528,56.610725203395795
4422,2025-11-28 12:16:00,103.66067846935294,64.39364937156436,32,13,28.347840034849785,-6.0,25.171946173671785,High,22.631615699663556,Hilly,1338.2651136475267,Healthy,20.673400594583537,18.865813673479064
3002,2025-10-27 01:23:00,60.3016237502857,62.82532971239069,34,44,37.081494992261625,6.0,23.85580101486196,Medium,166.45813835090658,Rural,1561.8189023006305,Healthy,24.440581193357612,61.02993493307393
7451,2025-02-01 02:45:00,147.93496985322318,11.957084470565874,47,65,11.705869196671333,-3.5,0.28525100541404586,Low,191.15761163404088,Urban,590.9395262784271,Healthy,50.514066656692734,81.16823246504113
2686,2025-06-04 14:00:00,87.95964170994571,62.77911861540808,83,65,36.88957377816304,13.8,-5.554170625853992,Medium,85.09601590469731,Urban,1418.414757906247,Healthy,23.28399356228419,90.91574587116672
3940,2025-03-07 11:34:00,297.29215708321766,69.42712685125211,89,82,41.67436393084568,12.5,-1.3931721680812712,Low,21.808794190821395,Hilly,1386.8250559244489,Healthy,19.558040685228065,115.84046795835313
6757,2025-10-04 17:55:00,133.64079636721542,6.0817242883903795,10,87,46.961656419285795,12.9,49.9,Medium,105.00356063853545,Rural,308.22164903327183,Healthy,48.735349495868235,109.4814048789753
4130,2025-06-21 16:13:00,84.11211737226765,90.53638418152556,73,57,31.984176775056195,-5.0,-1.054944785384457,Medium,185.6470881447119,Rural,2000.0,Healthy,22.079418049976585,79.05505262676
2056,2025-02-25 18:08:00,290.016821705312,95.42484461561233,49,45,11.677075025149952,-5.6,38.4144245768048,Medium,21.741990788747376,Urban,1953.812354597052,Degraded,31.284702192786778,59.850554596215126
2570,2025-11-25 22:48:00,211.87746653582363,29.612205870267637,95,94,30.548423939312386,-2.8,12.596480802722736,Low,36.80618102690404,Rural,604.6814868013407,Healthy,20.711503039079524,131.27730230546413
